id,archive_ident,title,summary,archive_note,begin_date,end_date,minimum_latitude,minimum_longitude,maximum_latitude,maximum_longitude,spatial_type,frequency_id,horizontal_resolution_id,vertical_resolution_id,progress,quality,current_version_id,language_id,point_of_contact_id,internal_contact_id,grant_contact_id,grant_code,file_event_label,auth_reqd,eula_reqd,online_orderable,offline_orderable,browseable,dodsable,is_eol_data,latest_file_id,latest_file_begin_date,catalog_visible,visible,row_create_contact_id,row_create_time,row_revise_contact_id,row_revise_time
7141,111.038,"CIRPAS Twin Otter 10-hz CAS Drop Size Spectra [Haf Jonsson]","This data set includes airborne measurements obtained from the CIRPAS Twin Otter aircraft during the "Physics of Stratocumulus Tops" (POST) project off the west coast of Monterey, CA. This data set contains 10 hertz (10 sps) size distributions of aerosol and cloud particles measured by the forward (F) - scatter (CAS) section of the CAPS probe. The files are the final data in columnar ASCII format. [NOTE: data for flight 12 is currently missing pending receipt from the data source.]",NULL,"2008-07-16 01:01:00","2008-08-15 23:59:59",35.00000,-125.00000,39.00000,-120.00000,raster,3,1,1,NULL,NULL,NULL,123,1,136,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,724,"2009-11-13 16:37:20",73,"2020-01-17 16:20:43"
290338,569.018,"UAH SWIRLL Berm Site Surface Meteorology Data","<p><span>This data set contains the surface meteorological data at five second temporal resolution from the weather station that was located at the University of Alabama in Huntsville SWIRLL (Severe Weather Institute - Radar and Lightning Laboratories) Berm site during the Verification of the Origins of Rotation in Tornadoes Experiment Southeast (VORTEX-SE) Meso18-19 field season.</span></p>",NULL,"2018-10-31 00:00:00","2019-04-19 23:59:59",34.72300,-86.64200,34.72300,-86.64200,NULL,5,1,1,NULL,final,5629,123,1,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,2443,"2020-01-21 21:49:21",73,"2020-07-30 17:03:57"
7250,106.298,"Landsat Derived Historical Lake Extents for the Barrow Peninsula","<p>This data set consists of Lake extent maps for the Barrow peninsula from five historical Landsat satellite images classified by a hierarchical classification system. Normalized Difference Water Index (NDWI) was calculated from the green and near infra-red bands and each lake was classified by an independently derived NDWI threshold value. The acquisition dates for the images were 13 July 1977; 5 August 1985; 8 July 1992; 1 July 2001; and 20 August 2008.</p>",NULL,"1977-07-13 01:01:00","2008-08-20 23:59:59",70.40000,-160.00000,71.30000,-153.50000,point,34,1,1,NULL,NULL,1785,123,835,149,NULL,0713813,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,149,"2010-02-19 15:54:37",2240,"2018-05-24 20:56:56"
292902,558.036,"KHTX WSR-88D Radar Data","<p>This dataset contains a link to the WSR-88D Radar archive at NOAA/NCDC for the Huntsville, Alabama (KHTX) radar. Both Level II and Level III data are available.</p>",NULL,"2018-03-01 00:00:00","2018-04-15 23:59:59",34.93056,-86.08361,34.93056,-86.08361,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-05-28 12:40:19"
439,3.166,"COMET CASE 007 WSI NIDS 3.5 degree Base Reflectivity from Denver, CO","This dataset contains the 3.5 degree base reflectivity data product archived from the WSI NIDS datastream for  the Denver, CO radar. Data are archived in the original WSI NIDS format.  ",NULL,"1996-03-13 00:00:00","1996-03-14 23:59:59",37.00000,-107.50000,43.00000,-101.50000,raster,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1997-06-16 16:36:40",142,"2015-06-01 17:25:41"
5182,56.928,"IBP Plot Data For Niwot Ridge [Webber]","<p>This dataset contains 2001 data collected on species and land cover and abundance from Webber and Ebert-May's former International Biological Program (IBP) plots on Niwot Ridge, Colorado. For more information, please see the readme file.</p>",NULL,"1971-01-01 00:00:00","2001-08-31 23:59:59",40.05000,-105.60000,40.05000,-105.60000,multiple,35,1,1,NULL,NULL,3452,123,326,149,NULL,9906692,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-02 12:48:32",1622,"2017-05-18 16:22:13"
291752,347.269,"TRMM Orbital Tracks",NULL,"This dataset links to supplemental information for the project.","2011-10-01 00:00:00","2012-03-31 23:59:59",-40.00000,30.00000,40.00000,110.00000,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 19:57:48"
5556,62.037,"USCGC Healy Cruise HLY-02-03 Underway Data [USCG]","<p>This CD ROM was created 23 August 2002 at the end of the SBI Spring Cruise aboard the U.S Coast Guard Cutter (USCGC) Healy by Sean Kuhn of the US Coast Guard. This CD contains underway data collected aboard the Healy of the following types: navigation, meteorology, oceanography, GPS location, and winch data.</p>",NULL,"2002-07-17 00:00:00","2002-08-23 23:59:59",64.00000,-170.00000,74.00000,-150.00000,point,36,1,1,NULL,NULL,NULL,123,1,171,NULL,NULL,NULL,0,0,0,1,0,0,0,NULL,NULL,0,1,72,"2007-11-05 11:27:09",136,"2015-06-01 17:25:41"
292872,552.093,"MARCUS RSV Aurora Australis Marine W-Band (95 GHz) ARM Cloud Radar Data","<p>This dataset contains a link to the MARCUS (Measurements of Aerosols, Radiation, and Clouds over the Southern Ocean) RSV Aurora Australis Marine W-Band (95 GHz) ARM Cloud Radar (MWACR) data in the DOE ARM Data Archive. You must have an ARM Archive account to access the data.</p>",NULL,"2017-09-01 00:00:00","2018-04-01 23:59:59",-70.00000,130.00000,-30.00000,180.00000,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-05-29 13:02:16"
290949,93.181,"T1 PM2.5 Total Organic Carbon (OC) and Elemental Carbon (EC) (CDP)",NULL,"This dataset links to supplemental information for the project.","2006-03-01 00:00:00","2006-03-30 23:59:00",14.00000,-120.00000,33.00000,-80.00000,NULL,1,1,1,completed,final,NULL,123,1,31,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 19:52:49"
463,3.190,"COMET CASE 007 WSI NIDS Layer Composite Reflectivity (24,000 to 33,000 feet) at Goodland, KS","This dataset contains the Layer Composite Reflectivity at  the second level (24,000 to 33,000 feet) data product archived from the WSI NIDS datastream for the Goodland, KS radar. Data are archived in the original WSI NIDS format. ",NULL,"1996-03-13 00:00:00","1996-03-14 23:59:59",36.50000,-104.50000,42.50000,-98.50000,raster,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1997-06-16 17:00:36",142,"2015-06-01 17:25:41"
291625,209.121,"AVISO Sea Level Anomaly Data and Imagery",NULL,"This dataset links to supplemental information for the project.","2010-08-11 00:00:00","2010-11-09 23:59:00",13.00000,115.00000,28.00000,145.00000,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 19:57:02"
79,4.8,"CaPE USSR Meteor-2 Satellite Data","Imagery from the USSR Meteor-2/3 polar-orbiting satellite was available up to 6 times/day depending on proximity to CaPE region and signal scrambling. Visible imagery (2100- 2600 km swath; 2 km resolution) was collected via PC in bothglossy images and PC format GIFs.",NULL,"1991-07-08 00:00:00","1991-08-18 23:59:59",27.00000,-84.00000,30.00000,-80.00000,raster,34,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,3,"1995-10-31 07:22:49",73,"2020-02-20 15:21:14"
703,3.368,"COMET CASE 008 WSR-88D Radial Velocity (lowest tilt angle) from Sacramento, CA (DAX) level 4 data","This dataset contains the velocity relative to radar (lowest tilt angle) data product archived from the Sacramento, CA (DAX) radar level 4 data. Data are archived in the NIDS format.  ",NULL,"1996-12-30 00:00:00","1997-01-02 23:59:59",35.50000,-124.70000,41.50000,-118.70000,raster,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1997-11-21 15:29:58",142,"2015-06-01 17:25:41"
293125,592.069,"NOAA Very Tall Tower (US-PFa/WLEF)","<p>This dataset provides a link to the Chequamegon Ecosystem-Atmosphere Study (ChEAS ) and Desai lab Flux Data website which includes the NOAA Park Falls Very Tall Tower (US-PFa/WLEF).</p>",NULL,"2019-06-24 00:00:00","2019-10-11 23:59:59",41.00000,-96.00000,49.00000,-87.00000,NULL,1,1,1,completed,final,NULL,123,1,136,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-19 14:15:42"
6591,110.008,"DMSP and Aqua Total Precipitable Water Composite Imagery [NRL]","This data set contains composite DMSP SSM/I and Aqua AMSR-E Total Precipitable Water (TPW) and TPW anomaly imagery. The product was developed by NRL for the T-PARC region and time period.",NULL,"2008-07-08 12:00:00","2008-10-22 12:00:00",0.00000,100.00000,45.00000,-170.00000,multiple,28,1,1,NULL,NULL,NULL,123,1,171,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,644,"2008-12-17 14:55:37",73,"2019-12-13 18:15:16"
292624,82.832,"TERRA MODIS Data",NULL,"This dataset links to supplemental information for the project.","2004-06-01 00:00:00","2004-09-30 23:59:59",5.00000,-125.00000,50.00000,-72.00000,NULL,1,1,1,completed,final,NULL,123,1,31,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 20:03:49"
9354,245.B69-005,"Bering Sea Project, Subsistence Harvest Monitoring Results for St. Paul Island, Alaska from 1999 to 2009.","<p>This dataset contains monitoring results of the subsistence harvest of Steller sea lions, northern fur seals, and reindeer between 1999-2009 on St. Paul Island, Alaska. The residents of St. Paul Island harvest, hunt, and gather a wide variety of resources for subsistence use. The most prevalent harvests are of marine and land mammals. Subsistence hunters also harvest halibut and other fish, marine invertebrates, migratory birds, bird eggs, plants, and berries.</p>",NULL,"1999-01-01 00:00:00","2009-12-31 23:59:59",57.13400,-170.26700,57.13400,-170.26700,NULL,1,1,1,NULL,NULL,464,123,927,149,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,1,"2011-04-08 11:00:00",73,"2016-06-23 20:33:59"
4281,5.10,"CaPE ONERA Interferometer Data","The French ONERA Interferometer was installed at the end of CaPE to identify lightning sources and channels.  The       Interferometer operated at 110 MHz and consisted of two     ground stations: one azimuth/elevation station SW of Orlandoairport and one azimuth only station SSE of Orlando airport.Data consists of 2D plan-view flash density plots (30 min), 2D flash resolved data (nearest sec) and 3D flash/time      resolved data (nearest sec).",NULL,"1991-07-08 00:00:00","1991-08-18 23:59:59",27.00000,-84.00000,30.00000,-80.00000,point,3,1,1,NULL,NULL,NULL,123,16,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,3,"2006-06-12 14:51:14",3,"2017-05-17 19:37:15"
36046,352.082,"GV AMAX-DOAS Data [Volkamer, Rainer (U. Colorado)]","<p>This dataset contains IO and BrO mixing ratios derived by parameterization method from 30s trace gas slant column data collected during the TORERO (Tropical Ocean Troposphere Exchange of Reactive Halogen Species and Oxygenated VOC) field project from 19 January through 26 February 2012.</p>",NULL,"2012-01-19 00:00:00","2012-02-26 23:59:59",-40.00000,-105.00000,10.00000,-70.00000,point,34,1,1,NULL,final,4535,123,1,815,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,179,"2013-10-31 23:03:27",73,"2020-02-18 16:40:51"
293102,592.051,"Cosmic-ray Soil Moisture Observing System (COSMOS) Data Archive",NULL,"This dataset links to supplemental information for the project.","2019-06-24 00:00:00","2019-10-11 23:59:59",41.00000,-96.00000,49.00000,-87.00000,NULL,1,1,1,completed,final,NULL,123,1,136,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 20:07:04"
4522,48.039,"SGP99 Upper Air: DOE ARM SGP 50 MHz Profiler Winds","The Department of Energy (DOE) Atmospheric Radiation Measurement (ARM) program operates a 50 MHz profiler site at the Central Facility of its Southern Great Plains site. The 50 MHz profiler provides hourly vertical profiles of the components of the wind. Both high and low modes are included. The low mode covers from 1.455 km to 8.442 km with a vertical spacing of about 0.3 km. The high mode covers from 2.576 km to 16.548 km with a vertical spacing of about 0.6 km. See the README and header portion of the netcdf file for futher information.",NULL,"1999-07-12 00:00:00","1999-07-31 23:59:59",36.60000,-97.50000,36.70000,-97.40000,point,23,1,1,NULL,NULL,NULL,123,210,73,NULL,NULL,NULL,0,0,1,0,0,1,0,NULL,NULL,0,1,73,"2006-07-26 13:58:56",73,"2019-12-20 18:04:19"
292838,553.095,"CACTI G1 Meteorological Instrumentation aboard Aircraft (MET-AIR) Data","<p>This dataset contains a link to the DOE ARM Archive G1 Meteorological Instrumentation aboard Aircraft (MET-AIR) data. You must have an ARM Archive account to access these data.</p>",NULL,"2018-11-04 00:00:00","2018-12-10 23:59:59",-34.80469,-71.41992,-25.43555,-53.19141,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-05-26 16:39:53"
291110,93.307,"T0 HCHO Analyzer Data (CDP)",NULL,"This dataset links to supplemental information for the project.","2006-03-01 00:00:00","2006-03-30 23:59:00",14.00000,-120.00000,33.00000,-80.00000,NULL,1,1,1,completed,final,NULL,123,1,31,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2008-03-13 00:00:00"
291925,353.254,"New Mexico Tech Lightning Mapping Array Real Time Calendar and Animations Website","<p>This dataset provides a link to the New Mexico Tech Lightning Homepage.</p>",NULL,"2012-05-01 00:00:00","2012-06-30 23:59:59",24.96023,-106.76535,42.06574,-84.94339,NULL,1,1,1,completed,final,NULL,123,1,136,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-24 17:40:03"
181878,483.034,"Purdue University ALAR Beechcraft Duchess 50 Hz Turbulence Data","<p>This data set contains 50 Hz Turbulence data taken with the BAT Probe aboard the Airborne Laboratory Atmospheric Research (ALAR) Beechcraft Duchess aircraft during the Wintertime Investigation of Transport, Emission, and Reactivity (WINTER) project from 16 February 2015 to 12 March 2015. These data are provided by Purdue University and are in ICARTT format.</p>",NULL,"2015-02-16 00:00:00","2015-03-12 23:59:59",32.00000,-86.00000,48.00000,-65.00000,point,3,1,1,NULL,final,1942,123,1,136,NULL,NULL,Flight,0,0,1,0,0,0,0,NULL,NULL,0,1,2074,"2016-01-07 17:53:38",73,"2020-02-18 19:27:37"
5453,46.785,"Ivotuk Soil Data - Station Met2 [Hinzman, L.]","<p>This dataset contains Soil Data taken from the Ivotuk site station Met2 during the ATLAS field project.</p>",NULL,"1998-07-14 00:00:00","2002-12-31 23:59:59",68.49000,-155.92000,68.49000,-155.92000,point,23,1,1,NULL,NULL,2155,123,276,171,NULL,9818066,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-05 09:23:16",73,"2020-01-10 18:57:39"
9552,112.030,"GOES-WEST Northern Pacific Low-Level Cloud Drift Winds and IR Imagery","<p>This dataset contains the GOES-11 (GOES-WEST) Low Level cloud drift wind barbs and IR satellite imagery over the Northern Pacific collected during the HIPPO-1 project.</p>",NULL,"2009-01-08 18:00:00","2009-02-01 17:59:59",0.00000,-180.00000,62.00000,-100.00000,raster,26,1,1,NULL,NULL,NULL,123,1,136,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,1,"2012-09-24 16:57:23",73,"2020-01-28 18:07:29"
2505,49.040,"COMET CASE 025 GOES_8 IR2 at 4km","This dataset contains GOES_8 IR2 imagery at 4km resolution.  Data is archived as McIDAS AREA files.",NULL,"1999-08-11 00:00:00","1999-08-12 23:59:59",27.00000,-148.00000,53.90000,-85.60000,raster,23,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-04-25 08:51:59",190,"2015-06-01 17:25:41"
108911,353.205,"NASA DC-8 Polarized Imaging Nephelometer for Aerosol Phase Function and Scattering Coefficient Measurement Data","<p>This data set contains NASA DC-8 Polarized Imaging Nephelometer for Aerosol Phase Function and Scattering Coefficient Measurement data collected during the Deep Convective Clouds and Chemistry Experiment (DC3) from 18 May 2012 through 22 June 2012. This data set includes three different file types corresponding to polarized imaging nephelometer aerosol phase function P11 measurements, polarized imaging nephelometer aerosol phase function (-P12/P11) measurements, and aerosol volume scattering coefficient measurements.
<br />

<br />
This data set is in ICARTT format. Please see the header portion of the data files for details on instruments, parameters, quality assurance, quality control, contact information, and data set comments.</p>",NULL,"2012-05-18 00:00:00","2012-06-22 23:59:59",24.96023,-106.76535,42.06574,-84.94339,NULL,1,1,1,NULL,NULL,NULL,123,1,136,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,889,"2014-08-01 15:55:53",73,"2020-01-27 14:53:36"
6449,88.065,"GTS Slidell Sounding Data (mandatory / significant levels) [NCAR/EOL]","<p>This is one of the upper air data sets developed for the Hurricane Rainband and Intensity Change Experiment (RAINEX). It includes 56 mandatory / significant level soundings from Slidell, LA site (WMO 72233). Soundings were typically released twice per day (0000 and 1200 UTC) from 1 Aug to 29 Aug 2005.</p> 
<p>The high resolution soundings for the Slidell, LA site for the month of August were lost due to Hurricane Katrina. The September high resolution data for Slidell, LA is included in the NOAA/NWS Rawinsonde Data [NCAR/EOL] Data Set.</p>",NULL,"2005-08-01 00:00:00","2005-08-29 23:59:00",30.30000,-89.90000,30.40000,-89.80000,point,30,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,72,"2008-10-07 06:50:45",2074,"2016-03-18 19:31:05"
8172,152.005,"Navigation, State Parameter, and Microphysics HRT Data in NetCDF format","<p>This data set includes airborne measurements obtained from the NCAR Research Aviation Facility (RAF) Sabreliner aircraft (Tail Number: N307D) during the Convection Waves project. This dataset contains high rate navigation, state parameter, and microphysics flight-level data in NetCDF format.</p>",NULL,"1988-04-23 13:32:25","1988-05-09 18:59:59",34.55800,-105.14300,40.24800,-96.24200,unknown,34,1,1,NULL,final,3513,123,1,2330,NULL,NULL,NULL,0,0,1,0,0,0,1,NULL,NULL,0,1,844,"2011-05-17 15:11:48",889,"2019-11-06 00:24:45"
292778,552.072,"CAPRICORN R/V Investigator CN counter Data","<p>This dataset provides a link to the CSIRO Metadata System R/V Investigator Voyage IN2018_V01 End of Voyage (EOV) Archive which contains a variety of data from the CAPRICORN cruise.</p>",NULL,"2018-01-01 00:00:00","2018-02-28 23:59:59",-70.00000,130.00000,-30.00000,180.00000,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-11 12:43:47"
5223,56.962,"Toolik Snowfence Experiment: Snow Drift Depth Data [Walker]","<p>This dataset contains snowdrift depth data collected for the Toolik Snowfence Experiment during the winter of 2001-2002. Data were collected every six weeks during the winter of 2001-2002. Drift depth is measured with permanent graduated snow poles arranged in a grid at the moist tussock and dry heath sites.</p>",NULL,"2001-10-27 00:00:00","2002-04-15 23:59:59",68.62000,-149.59000,68.62000,-149.59000,point,36,1,1,NULL,NULL,3415,123,270,149,NULL,"9907127, 9996383",NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-02 13:01:57",889,"2019-12-24 23:55:39"
112209,382.050,"UAH MIPS X-Band Profiling Radar (XPR) Data (Raw Data)","<p>This data set contains the raw data from the X-Band Profiling Radar (XPR) that was at locations coincident with the MIPS profiling system during the Ontario Winter Lake-effect Systems (OWLeS) project. The data were provided by the University of Alabama-Huntsville and are in a binary data format. Please contact the author of this dataset for information on these data. These data are available for the following dates/IOPs:</p> 
<p>20131206-20131208: IOP1
<br />
20131210-20131212: IOP2b
<br />
20131212-20131213: IOP3
<br />
20131215-20131216: IOP4
<br />
20131218-20131219: IOP5
<br />
20140106-20140107: IOP7a
<br />
20140107-20140108: IOP7b
<br />
20140118-20140118: IOP12
<br />
20140127-20140128: IOP21
<br />
20140128-20140128: IOP23</p>",NULL,"2013-12-06 00:00:00","2014-01-28 23:59:59",43.23000,-77.06000,43.83000,-76.02000,point,34,1,1,NULL,NULL,NULL,123,1,815,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,815,"2014-12-15 21:24:45",73,"2019-12-05 14:19:58"
35840,245.B62-013,"Bottom Trawl Survey CTD data in 2009, Forage Distribution and Ocean Conditions (B62)","<p>This data set contains Conductivity, Temperature, Depth (CTD) measurements from the National Oceanic and Atmospheric Administration Alaska Fisheries Science Center (NOAA/AFSC) bottom trawl survey cruises in the Bering Sea during the 2008-2010 study period. These measurements include gridded temperature and salinity measurements. Data are in NetCDF format. Each NetCDF file contains approximately 300 CTD vertical profiles of water temperature and salinity and the derived variables of density anomaly (sigma-t) and dynamic height anomaly. The maps show survey age, temperature, and salinity at 5-m and the bottom. Data were collected from June 2009 through July 2009.</p>",NULL,"2009-06-01 00:00:00","2009-07-19 23:59:59",54.60000,-177.30000,62.10000,-158.30000,grid,31,1,1,completed,NULL,503,123,874,149,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,851,"2013-10-16 21:04:35",73,"2016-06-23 20:33:59"
292687,534.037,"SNOWIE Field Catalog","<p>This dataset provides a link to the SNOWIE Field Catalog which includes a variety of reports that summarize SNOWIE operations and imagery from a variety of operational and research sources during the SNOWIE campaign.</p>",NULL,"2016-11-15 00:00:00","2017-03-17 23:59:59",40.00000,-125.00000,50.00000,-105.00000,NULL,1,1,1,completed,final,NULL,123,1,171,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-10 13:45:41"
5690,62.2300,"HLY-04-02 Benthic Station Data (benthic faunal data and sediment tracers) (Excel) [Grebmeier, J. and L. Cooper]","<p>This data set contains measurements of benthic parameters, including bottom water temperature and salinity, bottom water chlorophyll-a concentrations, integrated water column chlorophyll-a, sediment chlorophyll-a present in surface sediments, benthic faunal parameters (abundance, biomass (g/m2), biomass (gC/m2), number of taxa), sediment grain size, total organic carbon (TOC), total organic nitrogen (TON), carbon/nitrogen (C/N), and sediment respiration oxygen uptake rates (O2UR). Data included in this dataset were collected during sampling from May 15, 2004 to June 23, 2004 from the U.S. Coast Guard Cutter (USCGC) Healy (WAGB-20). This sampling on the Healy was funded through the Shelf-Basin Interactions (SBI) project, which is funded by both the National Science Foundation (NSF) and the Office of Naval Research (ONR). These data are in Excel format.</p>",NULL,"2004-05-15 00:00:00","2004-06-23 23:59:59",60.00000,-180.00000,80.00000,-130.00000,point,35,1,1,NULL,NULL,1332,123,421,171,NULL,0125082,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-05 14:16:49",1622,"2015-12-29 17:46:38"
2425,47.048,"COMET CASE 024 Radiosonde Data","This dataset contains radiosonde observation data in GEMPAK formatted files.  There is one file per day containing data for 00Z and 12Z.",NULL,"2000-01-19 00:00:00","2000-01-26 23:59:59",20.00000,-135.00000,60.00000,-60.00000,point,30,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-03-22 15:37:19",190,"2015-06-01 17:25:41"
291009,93.228,"NSF/NCAR C-130 Soot Aerosol (TCIDC)","<p>A link is provided to the NASA LaRC Intercontinental Chemical Transport Experiment Phase B (INTEX-B) Data Archive NSF/NCAR C-130 Soot Aerosol data&nbsp; from Peter Buseck</p>",NULL,"2006-03-01 00:00:00","2006-03-30 23:59:00",14.00000,-120.00000,33.00000,-80.00000,NULL,1,1,1,completed,final,NULL,123,1,31,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-07-21 13:19:37"
189355,196.005,"NCAR/EOL 1299 MHz Wind Profiler NIMA Moments Data","<p>This dataset contains 1299 MHz wind profiler moments data collected by the NCAR/EOL Integrated Sounding System (ISS) located near Steamboat Springs, CO during the Inhibition of Snowfall by Pollution Aerosol project in 2002 (ISPA-2002). This dataset includes doppler moments data (.momnc) only, as the profiler was operating in the vertically-pointing mode throughout the project, in NetCDF format. These data are have been processes by the NCAR Improved Moments Algorithm (NIMA) and are thus quality controlled.</p>",NULL,"2002-01-11 00:00:00","2002-03-02 23:59:59",40.46000,-106.81000,40.46000,-106.81000,point,31,1,1,NULL,final,4637,123,1,2093,NULL,NULL,NULL,0,0,1,0,0,0,1,NULL,NULL,0,1,2093,"2017-04-05 17:58:19",2093,"2017-04-05 18:11:20"
291163,72.152,"EPIC 2001 ITCZ Integrated Dataset","<p>A link to the University of Washington EPIC 2001 ITCZ Integrated Dataset an integrated dataset that combines shipboard observations with satellite data and products derived from reanalyses.</p>",NULL,"2001-09-01 00:00:00","2001-10-15 23:59:59",-20.00000,-120.00000,20.00000,-90.00000,NULL,1,1,1,completed,final,NULL,123,1,31,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-07-31 18:30:53"
7405,114.033,"NEXRAD DYX (Abilene/Moran, TX) Reflectivity and Velocity Imagery","This dataset includes NEXRAD Reflectivity and Velocity Imagery from the VORTEX2 field catalogs. These imagery products are taken from the NEXRAD station located in Abilene/Moran, TX during 2009-04-14 through 2009-06-15,  and  2010-04-14 through 2010-06-21 VORTEX 2 periods.  Images are only available during these time periods.  The files are in .gif format. See the catalog links in the related links section below to access the field catalogs.",NULL,"2009-04-14 16:19:00","2010-06-21 15:04:59",32.00000,-105.00000,45.00000,-92.00000,raster,11,1,1,NULL,NULL,NULL,123,1,171,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,136,"2010-07-29 16:28:53",136,"2015-06-01 17:25:41"
5773,62.283,"HLY-04-03 ADCP Data (2-min Averages) [Muenchow, A.]","<p>The United States Coast Guard Cutter (USCGC) Healy contains a 75-kHz phased-array Acoustic Doppler Current Profiler (ADCP) (Ocean Surveyor) mounted under the hull to transmit and receive echos of acoustic pulses from which to estimate vertical profiles of horizontal currents. Attitude information such as heading, pitch, and roll is provided by an Ashtech ADU2-3DGPS receiver while position data are provided by a Trimble Centurion p-code DGPS system. These data streams provide earth-referenced absolute horizontal currents and their vertical variations from about 20-m below the surface to the bottom or about 400-m depth.</p>",NULL,"2004-07-18 00:00:00","2004-08-26 23:59:59",60.00000,-180.00000,80.00000,-130.00000,point,8,1,1,NULL,NULL,1379,123,691,171,NULL,0125221,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-05 15:05:20",1622,"2015-12-29 17:48:01"
9018,46.678,"Ivotuk Shrub Site Grid Vegetation and Microsite Point Data [Walker, D.]","This dataset contains a vegetation map of the Ivotuk 2 (Shrub) Grid on the Arctic Slope, Alaska. The data were collected on the grid in 1998.  The vegetation map was created using an aerial photograph of the grid, as well as ground data.",NULL,"1998-07-01 00:00:00","1998-08-30 23:59:59",68.50000,-155.75000,68.50000,-155.75000,raster,35,1,1,NULL,NULL,2276,123,303,149,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2011-09-14 17:35:51",72,"2017-05-18 16:22:13"
